Freq.	V(vo)
Step Information: Run=1  (Run: 1/30)
3.01995172040198e+003	(1.93131044305274e-002dB,-3.24772619720694e+000°)
3.09029543251356e+003	(2.02243829128476e-002dB,-3.32380131759785e+000°)
3.16227766016835e+003	(2.11785151174828e-002dB,-3.40167898381497e+000°)
3.23593656929625e+003	(2.21775115394011e-002dB,-3.48140337464585e+000°)
3.31131121482588e+003	(2.32234765262871e-002dB,-3.56301985577384e+000°)
3.38844156139199e+003	(2.43186126122750e-002dB,-3.64657501884233e+000°)
3.46736850452528e+003	(2.54652250468145e-002dB,-3.73211672226131e+000°)
3.54813389233572e+003	(2.66657265275510e-002dB,-3.81969413385824e+000°)
3.63078054770097e+003	(2.79226421447497e-002dB,-3.90935777548210e+000°)
3.71535229097168e+003	(2.92386145468102e-002dB,-4.00115956967753e+000°)
3.80189396320557e+003	(3.06164093362116e-002dB,-4.09515288855325e+000°)
3.89045144994276e+003	(3.20589207045233e-002dB,-4.19139260497849e+000°)
3.98107170553493e+003	(3.35691773170938e-002dB,-4.28993514624980e+000°)
4.07380277804108e+003	(3.51503484568391e-002dB,-4.39083855038127e+000°)
4.16869383470331e+003	(3.68057504379873e-002dB,-4.49416252518146e+000°)
4.26579518801588e+003	(3.85388532998018e-002dB,-4.59996851029247e+000°)
4.36515832240161e+003	(4.03532877917929e-002dB,-4.70831974237885e+000°)
4.46683592150958e+003	(4.22528526611594e-002dB,-4.81928132366758e+000°)
4.57088189614870e+003	(4.42415222539112e-002dB,-4.93292029405501e+000°)
4.67735141287193e+003	(4.63234544413167e-002dB,-5.04930570701244e+000°)
4.78630092322633e+003	(4.85029988836089e-002dB,-5.16850870953839e+000°)
4.89778819368441e+003	(5.07847056426446e-002dB,-5.29060262642485e+000°)
5.01187233627267e+003	(5.31733341559219e-002dB,-5.41566304912322e+000°)
5.12861383991359e+003	(5.56738625837174e-002dB,-5.54376792951818e+000°)
5.24807460249767e+003	(5.82914975417688e-002dB,-5.67499767893951e+000°)
5.37031796370247e+003	(6.10316842319434e-002dB,-5.80943527276750e+000°)
5.49540873857618e+003	(6.39001169819857e-002dB,-5.94716636101382e+000°)
5.62341325190343e+003	(6.69027502073631e-002dB,-6.08827938528871e+000°)
5.75439937337150e+003	(7.00458098056065e-002dB,-6.23286570259687e+000°)
5.88843655355582e+003	(7.33358049949443e-002dB,-6.38101971643762e+000°)
6.02559586074351e+003	(7.67795406071507e-002dB,-6.53283901572214e+000°)
6.16595001861475e+003	(8.03841298450317e-002dB,-6.68842452205932e+000°)
6.30957344480186e+003	(8.41570075125611e-002dB,-6.84788064600535e+000°)
6.45654229034648e+003	(8.81059437257789e-002dB,-7.01131545291772e+000°)
6.60693448007588e+003	(9.22390581110534e-002dB,-7.17884083910493e+000°)
6.76082975391974e+003	(9.65648344939569e-002dB,-7.35057271901749e+000°)
6.91830970918928e+003	(1.01092136083248e-001dB,-7.52663122428425e+000°)
7.07945784384129e+003	(1.05830221148248e-001dB,-7.70714091546263e+000°)
7.24435960074981e+003	(1.10788759188100e-001dB,-7.89223100743984e+000°)
7.41310241300908e+003	(1.15977847586146e-001dB,-8.08203560949747e+000°)
7.58577575029174e+003	(1.21408028739969e-001dB,-8.27669398113366e+000°)
7.76247116628682e+003	(1.27090307651842e-001dB,-8.47635080482446e+000°)
7.94328234724272e+003	(1.33036169960135e-001dB,-8.68115647700307e+000°)
8.12830516164089e+003	(1.39257600385204e-001dB,-8.89126741863847e+000°)
8.31763771102661e+003	(1.45767101555838e-001dB,-9.10684640690928e+000°)
8.51138038202366e+003	(1.52577713174992e-001dB,-9.32806292959009e+000°)
8.70963589956070e+003	(1.59703031472380e-001dB,-9.55509356390186e+000°)
8.91250938133734e+003	(1.67157228881268e-001dB,-9.78812238172154e+000°)
9.12010839355898e+003	(1.74955073862967e-001dB,-1.00273413832044e+001°)
9.33254300796979e+003	(1.83111950788152e-001dB,-1.02729509610417e+001°)
9.54992586021424e+003	(1.91643879765823e-001dB,-1.05251603977625e+001°)
9.77237220955798e+003	(2.00567536291658e-001dB,-1.07841883986892e+001°)
9.99999999999987e+003	(2.09900270563449e-001dB,-1.10502636633721e+001°)
1.02329299228074e+004	(2.19660126284858e-001dB,-1.13236254985685e+001°)
1.04712854805089e+004	(2.29865858748488e-001dB,-1.16045244760836e+001°)
1.07151930523759e+004	(2.40536951952918e-001dB,-1.18932231390693e+001°)
1.09647819614317e+004	(2.51693634468015e-001dB,-1.21899967606760e+001°)
1.12201845430195e+004	(2.63356893715949e-001dB,-1.24951341592766e+001°)
1.14815362149687e+004	(2.75548488280599e-001dB,-1.28089385748279e+001°)
1.17489755493951e+004	(2.88290957796009e-001dB,-1.31317286113139e+001°)
1.20226443461740e+004	(3.01607629892264e-001dB,-1.34638392506135e+001°)
1.23026877081237e+004	(3.15522623594803e-001dB,-1.38056229435709e+001°)
1.25892541179415e+004	(3.30060848476882e-001dB,-1.41574507845047e+001°)
1.28824955169312e+004	(3.45247998755570e-001dB,-1.45197137758817e+001°)
1.31825673855639e+004	(3.61110541394193e-001dB,-1.48928241904008e+001°)
1.34896288259164e+004	(3.77675697127960e-001dB,-1.52772170382741e+001°)
1.38038426460287e+004	(3.94971413161300e-001dB,-1.56733516480647e+001°)
1.41253754462274e+004	(4.13026326090193e-001dB,-1.60817133700235e+001°)
1.44543977074591e+004	(4.31869713379504e-001dB,-1.65028154114718e+001°)
1.47910838816819e+004	(4.51531431465963e-001dB,-1.69372008143783e+001°)
1.51356124843619e+004	(4.72041838260699e-001dB,-1.73854445858706e+001°)
1.54881661891246e+004	(4.93431697480731e-001dB,-1.78481559929902e+001°)
1.58489319246109e+004	(5.15732061844257e-001dB,-1.83259810335133e+001°)
1.62181009735891e+004	(5.38974131709513e-001dB,-1.88196050950916e+001°)
1.65958690743754e+004	(5.63189085211846e-001dB,-1.93297558152817e+001°)
1.69824365246172e+004	(5.88407875353328e-001dB,-1.98572061551641e+001°)
1.73780082874935e+004	(6.14660988805982e-001dB,-2.04027776991543e+001°)
1.77827941003890e+004	(6.41978160398689e-001dB,-2.09673441931752e+001°)
1.81970085860996e+004	(6.70388036348418e-001dB,-2.15518353324989e+001°)
1.86208713666284e+004	(6.99917778262129e-001dB,-2.21572408091303e+001°)
1.90546071796322e+004	(7.30592598753723e-001dB,-2.27846146264269e+001°)
1.94984459975802e+004	(7.62435218182583e-001dB,-2.34350796855122e+001°)
1.99526231496885e+004	(7.95465230504571e-001dB,-2.41098326436696e+001°)
2.04173794466950e+004	(8.29698364526030e-001dB,-2.48101490389746e+001°)
2.08929613085401e+004	(8.65145624948918e-001dB,-2.55373886675078e+001°)
2.13796208950220e+004	(9.01812295489869e-001dB,-2.62930011890959e+001°)
2.18776162394952e+004	(9.39696784047161e-001dB,-2.70785319240145e+001°)
2.23872113856831e+004	(9.78789287393382e-001dB,-2.78956277857208e+001°)
2.29086765276774e+004	(1.01907025021973e+000dB,-2.87460432725507e+001°)
2.34422881531989e+004	(1.06050859061177e+000dB,-2.96316464133429e+001°)
2.39883291901946e+004	(1.10305966128962e+000dB,-3.05544245268992e+001°)
2.45470891568500e+004	(1.14666291334604e+000dB,-3.15164896115966e+001°)
2.51188643150954e+004	(1.19123922697828e+000dB,-3.25200831277330e+001°)
2.57039578276883e+004	(1.23668787213701e+000dB,-3.35675798695387e+001°)
2.63026799189534e+004	(1.28288306153465e+000dB,-3.46614905444158e+001°)
2.69153480392688e+004	(1.32967005963193e+000dB,-3.58044625821222e+001°)
2.75422870333813e+004	(1.37686081482474e+000dB,-3.69992785848702e+001°)
2.81838293126441e+004	(1.42422908905892e+000dB,-3.82488516998729e+001°)
2.88403150312656e+004	(1.47150507076614e+000dB,-3.95562170491578e+001°)
2.95120922666634e+004	(1.51836947487559e+000dB,-4.09245181897868e+001°)
3.01995172040197e+004	(1.56444715954702e+000dB,-4.23569874062163e+001°)
3.09029543251354e+004	(1.60930032528309e+000dB,-4.38569184648615e+001°)
3.16227766016833e+004	(1.65242141044170e+000dB,-4.54276303042941e+001°)
3.23593656929623e+004	(1.69322586003846e+000dB,-4.70724200158541e+001°)
3.31131121482586e+004	(1.73104502379343e+000dB,-4.87945034213164e+001°)
3.38844156139197e+004	(1.76511953528235e+000dB,-5.05969416201759e+001°)
3.46736850452526e+004	(1.79459363553647e+000dB,-5.24825521142504e+001°)
3.54813389233570e+004	(1.81851102724750e+000dB,-5.44538035867950e+001°)
3.63078054770096e+004	(1.83581297129591e+000dB,-5.65126941874663e+001°)
3.71535229097167e+004	(1.84533945141790e+000dB,-5.86606143187263e+001°)
3.80189396320555e+004	(1.84583431458100e+000dB,-6.08981964780701e+001°)
3.89045144994275e+004	(1.83595531643753e+000dB,-6.32251566838669e+001°)
3.98107170553491e+004	(1.81428993027154e+000dB,-6.56401343276519e+001°)
4.07380277804107e+004	(1.77937758026824e+000dB,-6.81405397767775e+001°)
4.16869383470329e+004	(1.72973860790886e+000dB,-7.07224213988869e+001°)
4.26579518801586e+004	(1.66390976219744e+000dB,-7.33803654704902e+001°)
4.36515832240159e+004	(1.58048533638254e+000dB,-7.61074431557159e+001°)
4.46683592150956e+004	(1.47816230962636e+000dB,-7.88952178845170e+001°)
4.57088189614868e+004	(1.35578708679715e+000dB,-8.17338236346215e+001°)
4.67735141287191e+004	(1.21240079226171e+000dB,-8.46121197190197e+001°)
4.78630092322631e+004	(1.04727970608123e+000dB,-8.75179210006340e+001°)
4.89778819368439e+004	(8.59967454907024e-001dB,-9.04382947582090e+001°)
5.01187233627264e+004	(6.50296049186608e-001dB,-9.33599078557562e+001°)
5.12861383991357e+004	(4.18393770693755e-001dB,-9.62694017316526e+001°)
5.24807460249764e+004	(1.64679143300162e-001dB,-9.91537691863718e+001°)
5.37031796370244e+004	(-1.10158425742325e-001dB,-1.02000706715777e+002°)
5.49540873857616e+004	(-4.05189488613158e-001dB,-1.04798919257059e+002°)
5.62341325190340e+004	(-7.19284074663540e-001dB,-1.07538360061388e+002°)
5.75439937337148e+004	(-1.05115653289642e+000dB,-1.10210395862327e+002°)
5.88843655355580e+004	(-1.39941226584841e+000dB,-1.12807895262757e+002°)
6.02559586074348e+004	(-1.76259324251656e+000dB,-1.15325245134337e+002°)
6.16595001861472e+004	(-2.13921978714064e+000dB,-1.17758304992883e+002°)
6.30957344480183e+004	(-2.52782689677960e+000dB,-1.20104312419244e+002°)
6.45654229034645e+004	(-2.92699411139496e+000dB,-1.22361753698939e+002°)
6.60693448007586e+004	(-3.33536864518740e+000dB,-1.24530213314210e+002°)
6.76082975391971e+004	(-3.75168202789883e+000dB,-1.26610214244055e+002°)
6.91830970918925e+004	(-4.17476087898772e+000dB,-1.28603058728062e+002°)
7.07945784384127e+004	(-4.60353265458538e+000dB,-1.30510676666502e+002°)
7.24435960074979e+004	(-5.03702729321196e+000dB,-1.32335486478884e+002°)
7.41310241300906e+004	(-5.47437567493119e+000dB,-1.34080271217595e+002°)
7.58577575029172e+004	(-5.91480573318968e+000dB,-1.35748071117339e+002°)
7.76247116628679e+004	(-6.35763694747470e+000dB,-1.37342092562906e+002°)
7.94328234724269e+004	(-6.80227381993888e+000dB,-1.38865632637388e+002°)
8.12830516164086e+004	(-7.24819881534784e+000dB,-1.40322017906562e+002°)
8.31763771102658e+004	(-7.69496513036778e+000dB,-1.41714555832470e+002°)
8.51138038202363e+004	(-8.14218956008071e+000dB,-1.43046497123959e+002°)
8.70963589956067e+004	(-8.58954564828996e+000dB,-1.44321007367540e+002°)
8.91250938133731e+004	(-9.03675724320987e+000dB,-1.45541146393208e+002°)
9.12010839355895e+004	(-9.48359252993919e+000dB,-1.46709853982901e+002°)
9.33254300796976e+004	(-9.92985857357425e+000dB,-1.47829940699976e+002°)
9.54992586021420e+004	(-1.03753963796892e+001dB,-1.48904082790184e+002°)
9.77237220955795e+004	(-1.08200764600832e+001dB,-1.49934820267972e+002°)
9.99999999999984e+004	(-1.12637948792905e+001dB,-1.50924557450906e+002°)
1.02329299228074e+005	(-1.17064697497942e+001dB,-1.51875565336770e+002°)
1.04712854805088e+005	(-1.21480381398878e+001dB,-1.52789985332061e+002°)
1.07151930523759e+005	(-1.25884533566744e+001dB,-1.53669833937581e+002°)
1.09647819614317e+005	(-1.30276825669859e+001dB,-1.54517008078244e+002°)
1.12201845430195e+005	(-1.34657047204599e+001dB,-1.55333290831565e+002°)
1.14815362149686e+005	(-1.39025087411810e+001dB,-1.56120357364554e+002°)
1.17489755493951e+005	(-1.43380919568550e+001dB,-1.56879780933581e+002°)
1.20226443461739e+005	(-1.47724587372238e+001dB,-1.57613038837915e+002°)
1.23026877081236e+005	(-1.52056193161810e+001dB,-1.58321518246464e+002°)
1.25892541179415e+005	(-1.56375887747173e+001dB,-1.59006521840121e+002°)
1.28824955169311e+005	(-1.60683861643420e+001dB,-1.59669273230049e+002°)
1.31825673855639e+005	(-1.64980337529667e+001dB,-1.60310922126241e+002°)
1.34896288259163e+005	(-1.69265563773645e+001dB,-1.60932549241456e+002°)
1.38038426460286e+005	(-1.73539808882533e+001dB,-1.61535170923862e+002°)
1.41253754462273e+005	(-1.77803356757748e+001dB,-1.62119743517870e+002°)
1.44543977074590e+005	(-1.82056502646814e+001dB,-1.62687167457219e+002°)
1.47910838816818e+005	(-1.86299549699059e+001dB,-1.63238291097650e+002°)
1.51356124843618e+005	(-1.90532806043885e+001dB,-1.63773914298795e+002°)
1.54881661891246e+005	(-1.94756582320905e+001dB,-1.64294791766455e+002°)
1.58489319246109e+005	(-1.98971189600486e+001dB,-1.64801636167340e+002°)
1.62181009735890e+005	(-2.03176937641303e+001dB,-1.65295121028846e+002°)
1.65958690743753e+005	(-2.07374133438569e+001dB,-1.65775883436585e+002°)
1.69824365246172e+005	(-2.11563080022712e+001dB,-1.66244526542271e+002°)
1.73780082874935e+005	(-2.15744075473637e+001dB,-1.66701621894274e+002°)
1.77827941003889e+005	(-2.19917412120332e+001dB,-1.67147711602728e+002°)
1.81970085860995e+005	(-2.24083375899624e+001dB,-1.67583310350602e+002°)
1.86208713666284e+005	(-2.28242245851356e+001dB,-1.68008907261543e+002°)
1.90546071796322e+005	(-2.32394293730341e+001dB,-1.68424967634734e+002°)
1.94984459975801e+005	(-2.36539783718030e+001dB,-1.68831934556409e+002°)
1.99526231496885e+005	(-2.40678972219166e+001dB,-1.69230230397054e+002°)
2.04173794466949e+005	(-2.44812107730632e+001dB,-1.69620258202740e+002°)
2.08929613085400e+005	(-2.48939430771458e+001dB,-1.70002402988464e+002°)
2.13796208950220e+005	(-2.53061173864418e+001dB,-1.70377032940815e+002°)
2.18776162394952e+005	(-2.57177561560947e+001dB,-1.70744500536793e+002°)
2.23872113856830e+005	(-2.61288810502243e+001dB,-1.71105143585064e+002°)
2.29086765276773e+005	(-2.65395129510368e+001dB,-1.71459286195524e+002°)
2.34422881531988e+005	(-2.69496719704038e+001dB,-1.71807239682567e+002°)
2.39883291901945e+005	(-2.73593774634487e+001dB,-1.72149303407081e+002°)
2.45470891568499e+005	(-2.77686480437470e+001dB,-1.72485765561787e+002°)
2.51188643150954e+005	(-2.81775015997973e+001dB,-1.72816903904209e+002°)
2.57039578276882e+005	(-2.85859553124732e+001dB,-1.73142986441211e+002°)
2.63026799189534e+005	(-2.89940256732025e+001dB,-1.73464272068774e+002°)
2.69153480392687e+005	(-2.94017285026598e+001dB,-1.73781011170360e+002°)
2.75422870333812e+005	(-2.98090789697900e+001dB,-1.74093446176990e+002°)
2.81838293126440e+005	(-3.02160916110037e+001dB,-1.74401812091898e+002°)
2.88403150312656e+005	(-3.06227803494141e+001dB,-1.74706336982433e+002°)
2.95120922666633e+005	(-3.10291585140013e+001dB,-1.75007242441637e+002°)
3.01995172040196e+005	(-3.14352388586101e+001dB,-1.75304744021790e+002°)
3.09029543251354e+005	(-3.18410335807023e+001dB,-1.75599051641996e+002°)
3.16227766016832e+005	(-3.22465543397963e+001dB,-1.75890369971761e+002°)
3.23593656929623e+005	(-3.26518122755401e+001dB,-1.76178898792337e+002°)
3.31131121482585e+005	(-3.30568180253738e+001dB,-1.76464833337512e+002°)
3.38844156139197e+005	(-3.34615817417435e+001dB,-1.76748364615353e+002°)
3.46736850452526e+005	(-3.38661131088405e+001dB,-1.77029679712345e+002°)
3.54813389233569e+005	(-3.42704213588408e+001dB,-1.77308962081225e+002°)
3.63078054770095e+005	(-3.46745152876302e+001dB,-1.77586391813752e+002°)
3.71535229097166e+005	(-3.50784032700018e+001dB,-1.77862145899511e+002°)
3.80189396320555e+005	(-3.54820932743164e+001dB,-1.78136398471847e+002°)
3.89045144994274e+005	(-3.58855928766241e+001dB,-1.78409321041863e+002°)
3.98107170553490e+005	(-3.62889092742415e+001dB,-1.78681082721415e+002°)
4.07380277804106e+005	(-3.66920492987870e+001dB,-1.78951850435944e+002°)
4.16869383470328e+005	(-3.70950194286769e+001dB,-1.79221789127926e+002°)
4.26579518801585e+005	(-3.74978258010843e+001dB,-1.79491061951676e+002°)
4.36515832240158e+005	(-3.79004742233694e+001dB,-1.79759830460193e+002°)
4.46683592150955e+005	(-3.83029701839839e+001dB,1.79971745215318e+002°)
4.57088189614867e+005	(-3.87053188628620e+001dB,1.79703506192649e+002°)
4.67735141287190e+005	(-3.91075251413014e+001dB,1.79435294671952e+002°)
4.78630092322630e+005	(-3.95095936113472e+001dB,1.79166953774750e+002°)
4.89778819368438e+005	(-3.99115285846848e+001dB,1.78898327388083e+002°)
5.01187233627263e+005	(-4.03133341010547e+001dB,1.78629260013346e+002°)
5.12861383991356e+005	(-4.07150139361957e+001dB,1.78359596619364e+002°)
5.24807460249763e+005	(-4.11165716093296e+001dB,1.78089182499303e+002°)
5.37031796370243e+005	(-4.15180103901958e+001dB,1.77817863131022e+002°)
5.49540873857615e+005	(-4.19193333056456e+001dB,1.77545484040496e+002°)
5.62341325190339e+005	(-4.23205431458081e+001dB,1.77271890667954e+002°)
5.75439937337147e+005	(-4.27216424698362e+001dB,1.76996928236402e+002°)
5.88843655355579e+005	(-4.31226336112432e+001dB,1.76720441622214e+002°)
6.02559586074347e+005	(-4.35235186828398e+001dB,1.76442275227465e+002°)
6.16595001861471e+005	(-4.39242995812821e+001dB,1.76162272853736e+002°)
6.30957344480182e+005	(-4.43249779912390e+001dB,1.75880277577086e+002°)
6.45654229034644e+005	(-4.47255553891902e+001dB,1.75596131623924e+002°)
6.60693448007584e+005	(-4.51260330468626e+001dB,1.75309676247511e+002°)
6.76082975391970e+005	(-4.55264120343171e+001dB,1.75020751604835e+002°)
6.91830970918924e+005	(-4.59266932226933e+001dB,1.74729196633594e+002°)
7.07945784384125e+005	(-4.63268772866227e+001dB,1.74434848929043e+002°)
7.24435960074977e+005	(-4.67269647063204e+001dB,1.74137544620461e+002°)
7.41310241300904e+005	(-4.71269557693653e+001dB,1.73837118246981e+002°)
7.58577575029170e+005	(-4.75268505721777e+001dB,1.73533402632549e+002°)
7.76247116628678e+005	(-4.79266490212075e+001dB,1.73226228759768e+002°)
7.94328234724267e+005	(-4.83263508338405e+001dB,1.72915425642374e+002°)
8.12830516164085e+005	(-4.87259555390372e+001dB,1.72600820196113e+002°)
8.31763771102656e+005	(-4.91254624777147e+001dB,1.72282237107763e+002°)
8.51138038202361e+005	(-4.95248708028840e+001dB,1.71959498702043e+002°)
8.70963589956065e+005	(-4.99241794795576e+001dB,1.71632424806175e+002°)
8.91250938133729e+005	(-5.03233872844406e+001dB,1.71300832611818e+002°)
9.12010839355893e+005	(-5.07224928054220e+001dB,1.70964536534119e+002°)
9.33254300796974e+005	(-5.11214944408822e+001dB,1.70623348067604e+002°)
9.54992586021419e+005	(-5.15203903988369e+001dB,1.70277075638639e+002°)
9.77237220955793e+005	(-5.19191786959353e+001dB,1.69925524454149e+002°)
1.00000000000000e+006	(-5.23178571563376e+001dB,1.69568496346327e+002°)
Step Information: Run=2  (Run: 2/30)
1.00000000000000e+000	(-4.33046612691819e-005dB,-1.23274122631244e-003°)
1.02329299228075e+000	(-4.33045727762664e-005dB,-1.26145545820018e-003°)
1.04712854805090e+000	(-4.33044800991132e-005dB,-1.29083853046447e-003°)
1.07151930523761e+000	(-4.33043830631781e-005dB,-1.32090602241399e-003°)
1.09647819614318e+000	(-4.33042814370214e-005dB,-1.35167387622094e-003°)
1.12201845430196e+000	(-4.33041750460989e-005dB,-1.38315840540901e-003°)
1.14815362149688e+000	(-4.33040636223262e-005dB,-1.41537630349373e-003°)
1.17489755493953e+000	(-4.33039469574077e-005dB,-1.44834465282828e-003°)
1.20226443461741e+000	(-4.33038247986882e-005dB,-1.48208093367212e-003°)
1.23026877081238e+000	(-4.33036968751903e-005dB,-1.51660303345401e-003°)
